mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible
26	26	101	101	0.75	1/4	1/4	Chord	4/4	1	2	3/16	1/8	3/2	580							
26	26	407/4	407/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	581							
26	26	102	102	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	582							
26	26	205/2	205/2	0.125	5/8	5/8	Chord	4/4	1	2	1/32	1/32	1	583							
26	26	821/8	821/8	0.125	21/32	21/32	Chord	4/4	1	2	1/32	1/32	1	584							
26	26	411/4	411/4	0.125	11/16	11/16	Chord	4/4	1	2	1/32	1/32	1	585							
26	26	823/8	823/8	0.125	23/32	23/32	Chord	4/4	1	2	1/32	1/32	1	586							
26	26	103	103	0.75	3/4	3/4	Chord	4/4	1	2	3/16	1/8	3/2	587							
26	26	415/4	415/4	0.25	15/16	15/16	Chord	4/4	1	2	1/16	1/16	1	588							
26	26	100	100	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	589							
26	26	102	102	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	590							
27	27	104	104	0.75	0	0	Chord	4/4	1	1	3/16	1/8	3/2	591							
27	27	419/4	419/4	0.125	3/16	3/16	Chord	4/4	1	1	1/32	1/32	1	592							
27	27	839/8	839/8	0.125	7/32	7/32	Chord	4/4	1	1	1/32	1/32	1	593							
27	27	105	105	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	594							
27	27	423/4	423/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	595							
27	27	106	106	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	596							
27	27	213/2	213/2	0.125	5/8	5/8	Chord	4/4	1	1	1/32	1/32	1	597							
27	27	853/8	853/8	0.125	21/32	21/32	Chord	4/4	1	1	1/32	1/32	1	598							
27	27	427/4	427/4	0.125	11/16	11/16	Chord	4/4	1	1	1/32	1/32	1	599							
27	27	855/8	855/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32	1/32	1	600							
27	27	107	107	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	601							
27	27	431/4	431/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	602							
27	27	104	104	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	603							
27	27	105	105	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	604							
27	27	106	106	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	605							
27	27	107	107	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	606							
27	27	417/4	417/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	607							
27	27	209/2	209/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	608							
27	27	419/4	419/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	609							
27	27	105	105	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	610							
27	27	421/4	421/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	611							
27	27	211/2	211/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	612							
27	27	423/4	423/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	613							
27	27	106	106	0.75	1/2	1/2	Chord	4/4	2	1	3/16	1/8	3/2	614							
27	27	427/4	427/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	615							
27	27	107	107	0.75	3/4	3/4	Chord	4/4	2	1	3/16	1/8	3/2	616							
27	27	431/4	431/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	617							
28	28	108	108	4.0	0	0	Chord	4/4	1	1	1	1	1	618							
28	28	869/8	869/8	0.125	5/32	5/32	Chord	4/4	1	2	1/32	1/32	1	619							
28	28	435/4	435/4	0.125	3/16	3/16	Chord	4/4	1	2	1/32	1/32	1	620							
28	28	871/8	871/8	0.125	7/32	7/32	Chord	4/4	1	2	1/32	1/32	1	621							
28	28	109	109	0.75	1/4	1/4	Chord	4/4	1	2	3/16	1/8	3/2	622							
28	28	439/4	439/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	623							
28	28	110	110	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	624							
28	28	221/2	221/2	0.125	5/8	5/8	Chord	4/4	1	2	1/32	1/32	1	625							
28	28	885/8	885/8	0.125	21/32	21/32	Chord	4/4	1	2	1/32	1/32	1	626							
28	28	443/4	443/4	0.125	11/16	11/16	Chord	4/4	1	2	1/32	1/32	1	627							
28	28	887/8	887/8	0.125	23/32	23/32	Chord	4/4	1	2	1/32	1/32	1	628							
28	28	111	111	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	629							
28	28	435/4	435/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	630							
28	28	109	109	0.75	1/4	1/4	Chord	4/4	2	1	3/16	1/8	3/2	631							
28	28	439/4	439/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	632							
28	28	110	110	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	633							
28	28	108	108	4.0	0	0	Chord	4/4	2	2	1	1	1	634							
